Score,Overs,RPO,Target,Lead,Inns,Result,Opposition,Ground,Start Date
295.0,120.3,2.44,0.0,92,2,won,Test v Bangladesh,Dhaka,2003-10-21
,39.2,4.16,164.0,1,4,won,Test v Bangladesh,Dhaka,2003-10-21
326.0,135.3,2.40,0.0,326,1,won,Test v Bangladesh,Chattogram,2003-10-29
,67.0,4.37,0.0,467,3,won,Test v Bangladesh,Chattogram,2003-10-29
,25.3,5.64,144.0,1,2,won,ODI v Bangladesh,Chattogram,2003-11-07
,27.4,4.95,135.0,3,2,won,ODI v Bangladesh,Dhaka,2003-11-10
,39.3,4.68,183.0,3,2,won,ODI v Bangladesh,Dhaka,2003-11-12
88.0,46.1,1.90,0.0,88,1,lost,ODI v Sri Lanka,Dambulla,2003-11-18
235.0,100.4,2.33,0.0,-96,2,draw,Test v Sri Lanka,Galle,2003-12-02
,108.0,1.94,323.0,-112,4,draw,Test v Sri Lanka,Galle,2003-12-02
294.0,114.2,2.57,0.0,-88,2,draw,Test v Sri Lanka,Kandy,2003-12-10
,140.0,2.03,368.0,-82,4,draw,Test v Sri Lanka,Kandy,2003-12-10
265.0,101.0,2.62,0.0,265,1,lost,Test v Sri Lanka,Colombo (SSC),2003-12-18
148.0,68.0,2.17,0.0,-215,3,lost,Test v Sri Lanka,Colombo (SSC),2003-12-18
339.0,103.2,3.28,0.0,28,2,won,Test v West Indies,Kingston,2004-03-11
,2.3,8.00,20.0,1,4,won,Test v West Indies,Kingston,2004-03-11
319.0,133.5,2.38,0.0,111,2,won,Test v West Indies,Port of Spain,2004-03-19
,15.0,6.60,99.0,1,4,won,Test v West Indies,Port of Spain,2004-03-19
226.0,90.0,2.51,0.0,2,2,won,Test v West Indies,Bridgetown,2004-04-01
,20.0,4.65,93.0,1,4,won,Test v West Indies,Bridgetown,2004-04-01
285.0,99.0,2.87,0.0,-466,2,draw,Test v West Indies,St John's,2004-04-10
,137.0,3.08,0.0,-44,3,draw,Test v West Indies,St John's,2004-04-10
,29.3,5.32,157.0,1,2,won,ODI v West Indies,Georgetown,2004-04-18
,0.0,-,0.0,0,0,n/r,ODI v West Indies,Port of Spain,2004-04-24
,50.0,5.62,0.0,281,1,lost,ODI v West Indies,Gros Islet,2004-05-01
,50.0,5.60,0.0,280,1,lost,ODI v West Indies,Gros Islet,2004-05-02
,47.2,5.53,262.0,1,2,won,ODI v West Indies,Bridgetown,2004-05-05
441.0,124.3,3.54,0.0,55,2,won,Test v New Zealand,Lord's,2004-05-20
,87.0,3.24,282.0,1,4,won,Test v New Zealand,Lord's,2004-05-20
526.0,133.1,3.94,0.0,117,2,won,Test v New Zealand,Leeds,2004-06-03
,8.0,5.62,45.0,1,4,won,Test v New Zealand,Leeds,2004-06-03
319.0,85.3,3.73,0.0,-65,2,won,Test v New Zealand,Nottingham,2004-06-10
,71.3,3.97,284.0,1,4,won,Test v New Zealand,Nottingham,2004-06-10
147.0,38.2,3.83,0.0,147,1,lost,ODI v West Indies,Nottingham,2004-06-27
101.0,32.5,3.07,0.0,101,1,lost,ODI v New Zealand,Chester-le-Street,2004-06-29
,22.0,7.27,160.0,1,2,won,ODI v West Indies,Leeds,2004-07-01
,50.0,4.74,0.0,237,1,lost,ODI v New Zealand,Bristol,2004-07-04
,50.0,5.70,0.0,285,1,lost,ODI v West Indies,Lord's,2004-07-06
568.0,121.4,4.66,0.0,568,1,won,Test v West Indies,Lord's,2004-07-22
,76.4,4.23,0.0,477,3,won,Test v West Indies,Lord's,2004-07-22
,134.0,4.22,0.0,566,1,won,Test v West Indies,Birmingham,2004-07-29
248.0,65.1,3.80,0.0,478,3,won,Test v West Indies,Birmingham,2004-07-29
330.0,112.2,2.93,0.0,-65,2,won,Test v West Indies,Manchester,2004-08-12
,65.4,3.51,231.0,1,4,won,Test v West Indies,Manchester,2004-08-12
470.0,123.2,3.81,0.0,470,1,won,Test v West Indies,The Oval,2004-08-19
,0.3,8.00,1.0,4,4,won,Test v West Indies,The Oval,2004-08-19
,32.2,5.28,171.0,1,2,won,ODI v India,Nottingham,2004-09-01
,50.0,6.14,0.0,307,1,won,ODI v India,The Oval,2004-09-03
181.0,48.2,3.74,205.0,-23,2,lost,ODI v India,Lord's,2004-09-05
,50.0,5.98,0.0,299,1,won,ODI v Zimbabwe,Birmingham,2004-09-10
,50.0,5.02,0.0,251,1,won,ODI v Sri Lanka,Southampton,2004-09-17
,46.3,5.63,260.0,3,2,won,ODI v Australia,Birmingham,2004-09-21
217.0,49.4,4.36,0.0,217,1,lost,ODI v West Indies,The Oval,2004-09-25
,47.4,4.13,196.0,2,2,won,ODI v Zimbabwe,Harare,2004-11-28
,50.0,5.26,0.0,263,1,won,ODI v Zimbabwe,Harare,2004-12-01
,43.1,5.53,239.0,1,2,won,ODI v Zimbabwe,Bulawayo,2004-12-04
,50.0,5.22,0.0,261,1,won,ODI v Zimbabwe,Bulawayo,2004-12-05
425.0,126.5,3.35,0.0,88,2,won,Test v South Africa,Gqeberha,2004-12-17
,40.4,3.56,142.0,4,4,won,Test v South Africa,Gqeberha,2004-12-17
139.0,57.1,2.43,0.0,139,1,draw,Test v South Africa,Durban,2004-12-26
,172.3,3.30,0.0,377,3,draw,Test v South Africa,Durban,2004-12-26
163.0,58.0,2.81,0.0,-278,2,lost,Test v South Africa,Cape Town,2005-01-02
304.0,123.4,2.45,501.0,-196,4,lost,Test v South Africa,Cape Town,2005-01-02
,124.0,3.31,0.0,411,1,won,Test v South Africa,Johannesburg,2005-01-13
,81.1,4.09,0.0,324,3,won,Test v South Africa,Johannesburg,2005-01-13
359.0,123.0,2.91,0.0,112,2,draw,Test v South Africa,Centurion,2005-01-21
,41.2,1.76,185.0,-111,4,draw,Test v South Africa,Centurion,2005-01-21
,25.1,4.09,78.0,-72,2,won,ODI v South Africa,Johannesburg,2005-01-30
,50.0,5.40,0.0,270,1,tied,ODI v South Africa,Bloemfontein,2005-02-02
,50.0,5.34,0.0,267,1,lost,ODI v South Africa,Gqeberha,2005-02-04
183.0,41.2,4.42,292.0,-108,2,lost,ODI v South Africa,Cape Town,2005-02-06
,50.0,6.08,312.0,-7,2,lost,ODI v South Africa,East London,2005-02-09
,3.4,1.90,213.0,-204,2,n/r,ODI v South Africa,Durban,2005-02-11
240.0,49.5,4.81,0.0,240,1,lost,ODI v South Africa,Centurion,2005-02-13
,112.0,4.71,0.0,420,2,won,Test v Bangladesh,Lord's,2005-05-26
,78.0,5.73,0.0,343,2,won,Test v Bangladesh,Chester-le-Street,2005-06-03
,20.0,8.95,0.0,179,1,won,T20I v Australia,Southampton,2005-06-13
,24.5,7.73,191.0,2,2,won,ODI v Bangladesh,The Oval,2005-06-16
,47.3,5.32,253.0,1,2,won,ODI v Australia,Bristol,2005-06-19
,50.0,7.82,0.0,391,1,won,ODI v Bangladesh,Nottingham,2005-06-21
,50.0,4.18,267.0,-57,2,lost,ODI v Australia,Chester-le-Street,2005-06-23
,38.5,5.38,209.0,1,2,won,ODI v Bangladesh,Leeds,2005-06-26
,6.0,6.16,200.0,-224,2,n/r,ODI v Australia,Birmingham,2005-06-28
,50.0,3.92,197.0,0,2,tied,ODI v Australia,Lord's,2005-07-02
,46.0,4.80,220.0,2,2,won,ODI v Australia,Leeds,2005-07-07
,50.0,4.46,0.0,223,1,lost,ODI v Australia,Lord's,2005-07-10
,50.0,4.56,0.0,228,1,lost,ODI v Australia,The Oval,2005-07-12
155.0,48.1,3.21,0.0,-35,2,lost,Test v Australia,Lord's,2005-07-21
180.0,58.1,3.09,420.0,-239,4,lost,Test v Australia,Lord's,2005-07-21
407.0,79.2,5.13,0.0,407,1,won,Test v Australia,Birmingham,2005-08-04
182.0,52.1,3.48,0.0,281,3,won,Test v Australia,Birmingham,2005-08-04
444.0,113.2,3.91,0.0,444,1,draw,Test v Australia,Manchester,2005-08-11
,61.5,4.52,0.0,422,3,draw,Test v Australia,Manchester,2005-08-11
477.0,123.1,3.87,0.0,477,1,won,Test v Australia,Nottingham,2005-08-25
,31.5,4.05,129.0,1,4,won,Test v Australia,Nottingham,2005-08-25
373.0,105.3,3.53,0.0,373,1,draw,Test v Australia,The Oval,2005-09-08
335.0,91.3,3.66,0.0,341,3,draw,Test v Australia,The Oval,2005-09-08
418.0,110.4,3.77,0.0,144,2,lost,Test v Pakistan,Multan,2005-11-12
175.0,52.4,3.32,198.0,-22,4,lost,Test v Pakistan,Multan,2005-11-12
446.0,132.3,3.36,0.0,-16,2,draw,Test v Pakistan,Faisalabad,2005-11-20
,48.0,3.41,285.0,-120,4,draw,Test v Pakistan,Faisalabad,2005-11-20
288.0,94.0,3.06,0.0,288,1,lost,Test v Pakistan,Lahore,2005-11-29
248.0,77.1,3.21,0.0,-100,3,lost,Test v Pakistan,Lahore,2005-11-29
,50.0,6.54,0.0,327,1,won,ODI v Pakistan,Lahore,2005-12-10
230.0,48.4,4.72,0.0,230,1,lost,ODI v Pakistan,Lahore,2005-12-12
188.0,42.0,4.47,354.0,-165,2,lost,ODI v Pakistan,Karachi,2005-12-15
197.0,48.1,4.08,211.0,-13,2,lost,ODI v Pakistan,Rawalpindi,2005-12-19
,50.0,4.12,0.0,206,1,won,ODI v Pakistan,Rawalpindi,2005-12-21
393.0,127.5,3.07,0.0,393,1,draw,Test v India,Nagpur,2006-03-01
,87.0,3.41,0.0,367,3,draw,Test v India,Nagpur,2006-03-01
300.0,103.4,2.89,0.0,300,1,lost,Test v India,Mohali,2006-03-09
181.0,76.1,2.37,0.0,143,3,lost,Test v India,Mohali,2006-03-09
400.0,133.4,2.99,0.0,400,1,won,Test v India,Wankhede,2006-03-18
191.0,92.4,2.06,0.0,312,3,won,Test v India,Wankhede,2006-03-18
164.0,38.1,4.29,204.0,-39,2,lost,ODI v India,Delhi,2006-03-28
226.0,49.5,4.53,0.0,226,1,lost,ODI v India,Faridabad,2006-03-31
245.0,48.5,5.01,295.0,-49,2,lost,ODI v India,Margao,2006-04-03
237.0,48.4,4.86,0.0,237,1,lost,ODI v India,Kochi,2006-04-06
,42.4,5.32,224.0,4,2,won,ODI v India,Jamshedpur,2006-04-12
288.0,50.0,5.76,0.0,288,1,lost,ODI v India,Indore,2006-04-15
,143.0,3.85,0.0,551,1,draw,Test v Sri Lanka,Lord's,2006-05-11
295.0,78.3,3.75,0.0,154,2,won,Test v Sri Lanka,Birmingham,2006-05-25
,27.2,2.96,78.0,4,4,won,Test v Sri Lanka,Birmingham,2006-05-25
229.0,91.1,2.51,0.0,-2,2,lost,Test v Sri Lanka,Nottingham,2006-06-02
190.0,68.5,2.76,325.0,-134,4,lost,Test v Sri Lanka,Nottingham,2006-06-02
,50.0,6.02,0.0,301,1,won,ODI v Ireland,Belfast,2006-06-13
,20.0,8.05,164.0,-2,2,lost,T20I v Sri Lanka,Southampton,2006-06-15
,50.0,4.74,258.0,-20,2,lost,ODI v Sri Lanka,Lord's,2006-06-17
273.0,46.4,5.85,320.0,-46,2,lost,ODI v Sri Lanka,The Oval,2006-06-20
,50.0,5.22,0.0,261,1,lost,ODI v Sri Lanka,Chester-le-Street,2006-06-24
285.0,48.4,5.85,319.0,-33,2,lost,ODI v Sri Lanka,Manchester,2006-06-28
,50.0,6.42,0.0,321,1,lost,ODI v Sri Lanka,Leeds,2006-07-01
,158.3,3.33,0.0,528,1,draw,Test v Pakistan,Lord's,2006-07-13
,84.5,3.48,0.0,379,3,draw,Test v Pakistan,Lord's,2006-07-13
,133.0,3.46,0.0,342,2,won,Test v Pakistan,Manchester,2006-07-27
515.0,123.0,4.18,0.0,515,1,won,Test v Pakistan,Leeds,2006-08-04
345.0,88.3,3.89,0.0,322,3,won,Test v Pakistan,Leeds,2006-08-04
173.0,53.2,3.24,0.0,173,1,won,Test v Pakistan,The Oval,2006-08-17
,72.0,4.13,0.0,-33,3,won,Test v Pakistan,The Oval,2006-08-17
,20.0,7.20,0.0,144,1,lost,T20I v Pakistan,Bristol,2006-08-28
202.0,49.2,4.09,0.0,202,1,n/r,ODI v Pakistan,Cardiff,2006-08-30
166.0,39.1,4.23,0.0,166,1,lost,ODI v Pakistan,Lord's,2006-09-02
,50.0,5.42,0.0,271,1,lost,ODI v Pakistan,Southampton,2006-09-05
,46.2,5.11,236.0,2,2,won,ODI v Pakistan,Nottingham,2006-09-08
,31.0,5.00,155.0,1,2,won,ODI v Pakistan,Birmingham,2006-09-10
125.0,37.0,3.37,0.0,125,1,lost,ODI v India,Jaipur,2006-10-15
169.0,45.0,3.75,0.0,169,1,lost,ODI v Australia,Jaipur,2006-10-21
,48.3,5.69,273.0,4,2,won,ODI v West Indies,Ahmedabad,2006-10-28
157.0,61.1,2.56,0.0,-445,2,lost,Test v Australia,Brisbane,2006-11-23
370.0,100.1,3.69,648.0,-277,4,lost,Test v Australia,Brisbane,2006-11-23
,168.0,3.27,0.0,551,1,lost,Test v Australia,Adelaide,2006-12-01
129.0,73.0,1.76,0.0,167,3,lost,Test v Australia,Adelaide,2006-12-01
215.0,64.1,3.35,0.0,-29,2,lost,Test v Australia,W.A.C.A,2006-12-14
350.0,122.2,2.86,557.0,-206,4,lost,Test v Australia,W.A.C.A,2006-12-14
159.0,74.2,2.13,0.0,159,1,lost,Test v Australia,Melbourne,2006-12-26
161.0,65.5,2.44,0.0,-99,3,lost,Test v Australia,Melbourne,2006-12-26
291.0,103.4,2.80,0.0,291,1,lost,Test v Australia,Sydney,2007-01-02
147.0,58.0,2.53,0.0,45,3,lost,Test v Australia,Sydney,2007-01-02
,20.0,7.20,222.0,-77,2,lost,T20I v Australia,Sydney,2007-01-09
,50.0,4.84,0.0,242,1,lost,ODI v Australia,Melbourne,2007-01-12
,49.5,4.13,206.0,1,2,won,ODI v New Zealand,Hobart,2007-01-16
155.0,42.0,3.69,0.0,155,1,lost,ODI v Australia,Brisbane,2007-01-19
120.0,37.5,3.17,211.0,-90,2,lost,ODI v New Zealand,Adelaide,2007-01-23
110.0,34.3,3.18,0.0,110,1,lost,ODI v Australia,Adelaide,2007-01-26
,50.0,5.20,319.0,-58,2,lost,ODI v New Zealand,W.A.C.A,2007-01-30
,50.0,5.84,0.0,292,1,won,ODI v Australia,Sydney,2007-02-02
,50.0,5.40,0.0,270,1,won,ODI v New Zealand,Brisbane,2007-02-06
,49.3,5.11,253.0,1,2,won,ODI v Australia,Melbourne,2007-02-09
,50.0,4.92,0.0,246,1,won,ODI v Australia,Sydney,2007-02-11
,50.0,4.18,0.0,209,1,lost,ODI v New Zealand,Gros Islet,2007-03-16
,50.0,5.58,0.0,279,1,won,ODI v Canada,Gros Islet,2007-03-18
,33.0,5.39,178.0,1,2,won,ODI v Kenya,Gros Islet,2007-03-24
,50.0,5.32,0.0,266,1,won,ODI v Ireland,Providence,2007-03-30
,50.0,4.66,236.0,-2,2,lost,ODI v Sri Lanka,North Sound,2007-04-04
247.0,49.5,4.95,0.0,247,1,lost,ODI v Australia,North Sound,2007-04-08
,44.5,3.27,144.0,4,2,won,ODI v Bangladesh,Bridgetown,2007-04-11
154.0,48.0,3.20,0.0,154,1,lost,ODI v South Africa,Bridgetown,2007-04-17
,49.5,6.04,301.0,1,2,won,ODI v West Indies,Bridgetown,2007-04-21
,142.0,3.89,0.0,553,1,draw,Test v West Indies,Lord's,2007-05-17
,66.5,4.24,0.0,400,3,draw,Test v West Indies,Lord's,2007-05-17
,122.3,4.65,0.0,570,1,won,Test v West Indies,Leeds,2007-05-25
370.0,105.1,3.51,0.0,370,1,won,Test v West Indies,Manchester,2007-06-07
313.0,85.3,3.66,0.0,454,3,won,Test v West Indies,Manchester,2007-06-07
400.0,100.0,4.00,0.0,113,2,won,Test v West Indies,Chester-le-Street,2007-06-15
,21.4,5.12,110.0,2,4,won,Test v West Indies,Chester-le-Street,2007-06-15
,20.0,9.65,209.0,-15,2,lost,T20I v West Indies,The Oval,2007-06-28
,19.3,8.87,170.0,4,2,won,T20I v West Indies,The Oval,2007-06-29
225.0,49.5,4.51,0.0,225,1,won,ODI v West Indies,Lord's,2007-07-01
217.0,46.0,4.71,279.0,-61,2,lost,ODI v West Indies,Birmingham,2007-07-04
196.0,44.2,4.42,290.0,-93,2,lost,ODI v West Indies,Nottingham,2007-07-07
298.0,91.2,3.26,0.0,298,1,draw,Test v India,Lord's,2007-07-19
282.0,78.3,3.59,0.0,379,3,draw,Test v India,Lord's,2007-07-19
198.0,65.3,3.02,0.0,198,1,lost,Test v India,Nottingham,2007-07-27
355.0,104.0,3.41,0.0,72,3,lost,Test v India,Nottingham,2007-07-27
345.0,103.1,3.34,0.0,-319,2,draw,Test v India,The Oval,2007-08-09
,110.0,3.35,500.0,-130,4,draw,Test v India,The Oval,2007-08-09
,50.0,5.76,0.0,288,1,won,ODI v India,Southampton,2007-08-21
,50.0,6.40,330.0,-9,2,lost,ODI v India,Bristol,2007-08-24
,50.0,5.62,0.0,281,1,won,ODI v India,Birmingham,2007-08-27
,48.0,4.43,213.0,1,2,won,ODI v India,Manchester,2007-08-30
,39.0,6.20,281.0,-82,2,lost,ODI v India,Leeds,2007-09-02
,50.0,6.32,0.0,316,1,lost,ODI v India,The Oval,2007-09-05
,36.2,5.17,188.0,1,2,won,ODI v India,Lord's,2007-09-08
,20.0,9.40,0.0,188,1,won,T20I v Zimbabwe,Cape Town,2007-09-13
135.0,20.0,6.75,0.0,135,1,lost,T20I v Australia,Cape Town,2007-09-14
,20.0,6.75,155.0,-19,2,lost,T20I v South Africa,Cape Town,2007-09-16
,20.0,7.95,165.0,-5,2,lost,T20I v New Zealand,Durban,2007-09-18
,20.0,10.00,219.0,-18,2,lost,T20I v India,Durban,2007-09-19
150.0,34.5,4.30,270.0,-119,2,lost,ODI v Sri Lanka,Dambulla,2007-10-01
,50.0,4.68,0.0,234,1,won,ODI v Sri Lanka,Dambulla,2007-10-04
,46.5,3.50,164.0,0,2,won,ODI v Sri Lanka,Dambulla,2007-10-07
,46.5,4.52,212.0,1,2,won,ODI v Sri Lanka,Colombo (RPS),2007-10-10
104.0,29.1,3.56,212.0,-107,2,lost,ODI v Sri Lanka,Colombo (RPS),2007-10-13
281.0,93.1,3.01,0.0,93,2,lost,Test v Sri Lanka,Kandy,2007-12-01
261.0,94.0,2.77,350.0,-88,4,lost,Test v Sri Lanka,Kandy,2007-12-01
351.0,126.2,2.77,0.0,351,1,draw,Test v Sri Lanka,Colombo (SSC),2007-12-09
,77.0,3.24,0.0,53,3,draw,Test v Sri Lanka,Colombo (SSC),2007-12-09
81.0,30.5,2.62,0.0,-418,2,draw,Test v Sri Lanka,Galle,2007-12-18
,95.0,2.64,0.0,-167,3,draw,Test v Sri Lanka,Galle,2007-12-18
,20.0,9.20,0.0,184,1,won,T20I v New Zealand,Auckland,2008-02-05
,20.0,9.65,0.0,193,1,won,T20I v New Zealand,Christchurch,2008-02-07
130.0,49.4,2.61,0.0,130,1,lost,ODI v New Zealand,Wellington,2008-02-09
158.0,35.1,4.49,0.0,158,1,lost,ODI v New Zealand,Hamilton,2008-02-12
,44.0,5.20,229.0,-5,2,won,ODI v New Zealand,Auckland,2008-02-15
,50.0,6.80,0.0,340,1,tied,ODI v New Zealand,Napier,2008-02-20
,50.0,4.84,0.0,242,1,lost,ODI v New Zealand,Christchurch,2008-02-23
348.0,173.1,2.00,0.0,-122,2,lost,Test v New Zealand,Hamilton,2008-03-05
110.0,55.0,2.00,300.0,-189,4,lost,Test v New Zealand,Hamilton,2008-03-05
342.0,107.0,3.19,0.0,342,1,won,Test v New Zealand,Wellington,2008-03-13
293.0,97.4,3.00,0.0,437,3,won,Test v New Zealand,Wellington,2008-03-13
253.0,96.1,2.63,0.0,253,1,won,Test v New Zealand,Napier,2008-03-22
,131.5,3.54,0.0,552,3,won,Test v New Zealand,Napier,2008-03-22
319.0,111.3,2.86,0.0,42,2,draw,Test v New Zealand,Lord's,2008-05-15
202.0,83.3,2.41,0.0,-179,2,won,Test v New Zealand,Manchester,2008-05-23
,88.0,3.34,294.0,1,4,won,Test v New Zealand,Manchester,2008-05-23
364.0,126.5,2.86,0.0,364,1,won,Test v New Zealand,Nottingham,2008-06-05
,17.3,7.25,124.0,4,2,won,T20I v New Zealand,Manchester,2008-06-13
,50.0,6.14,0.0,307,1,won,ODI v New Zealand,Chester-le-Street,2008-06-15
162.0,24.0,6.75,0.0,162,1,n/r,ODI v New Zealand,Birmingham,2008-06-18
160.0,46.2,3.45,183.0,-22,2,lost,ODI v New Zealand,Bristol,2008-06-21
245.0,49.4,4.93,0.0,245,1,lost,ODI v New Zealand,The Oval,2008-06-25
215.0,47.5,4.49,267.0,-51,2,lost,ODI v New Zealand,Lord's,2008-06-28
,156.2,3.79,0.0,593,1,draw,Test v South Africa,Lord's,2008-07-10
203.0,52.3,3.86,0.0,203,1,lost,Test v South Africa,Leeds,2008-07-18
327.0,107.0,3.05,0.0,8,3,lost,Test v South Africa,Leeds,2008-07-18
231.0,77.0,3.00,0.0,231,1,lost,Test v South Africa,Birmingham,2008-07-30
363.0,98.2,3.69,0.0,280,3,lost,Test v South Africa,Birmingham,2008-07-30
316.0,95.2,3.31,0.0,122,2,won,Test v South Africa,The Oval,2008-08-07
,52.5,3.74,197.0,2,4,won,Test v South Africa,The Oval,2008-08-07
,2.3,4.00,159.0,-146,2,n/r,ODI v Scotland,Edinburgh,2008-08-18
,50.0,5.50,0.0,275,1,won,ODI v South Africa,Leeds,2008-08-22
,14.1,6.00,84.0,2,2,won,ODI v South Africa,Nottingham,2008-08-26
,50.0,5.92,0.0,296,1,won,ODI v South Africa,The Oval,2008-08-29
,17.4,7.75,137.0,-46,2,won,ODI v South Africa,Lord's,2008-08-31
,0.0,-,0.0,0,0,n/r,ODI v South Africa,Cardiff,2008-09-03
229.0,37.4,6.07,388.0,-158,2,lost,ODI v India,Rajkot,2008-11-14
238.0,47.0,5.06,293.0,-54,2,lost,ODI v India,Indore,2008-11-17
240.0,48.4,4.93,0.0,240,1,lost,ODI v India,Kanpur,2008-11-20
,22.0,8.09,198.0,12,2,lost,ODI v India,Bengaluru,2008-11-23
,50.0,5.40,0.0,270,1,lost,ODI v India,Cuttack,2008-11-26
316.0,128.4,2.45,0.0,316,1,lost,Test v India,Chennai,2008-12-11
,105.5,2.93,0.0,386,3,lost,Test v India,Chennai,2008-12-11
302.0,83.5,3.60,0.0,-151,2,draw,Test v India,Mohali,2008-12-19
,28.0,2.28,403.0,-338,4,draw,Test v India,Mohali,2008-12-19
318.0,122.2,2.59,0.0,318,1,lost,Test v West Indies,Kingston,2009-02-04
51.0,33.2,1.53,0.0,-23,3,lost,Test v West Indies,Kingston,2009-02-04
,1.4,4.20,0.0,7,1,draw,Test v West Indies,North Sound,2009-02-13
,165.2,3.42,0.0,566,1,draw,Test v West Indies,St John's,2009-02-15
,50.0,4.42,0.0,502,3,draw,Test v West Indies,St John's,2009-02-15
,153.2,3.91,0.0,600,1,draw,Test v West Indies,Bridgetown,2009-02-26
,81.0,3.44,0.0,130,3,draw,Test v West Indies,Bridgetown,2009-02-26
,158.5,3.43,0.0,546,1,draw,Test v West Indies,Port of Spain,2009-03-06
,38.4,6.12,0.0,239,3,draw,Test v West Indies,Port of Spain,2009-03-06
121.0,19.1,6.31,0.0,121,1,lost,T20I v West Indies,Port of Spain,2009-03-15
,50.0,5.40,0.0,270,1,won,ODI v West Indies,Providence,2009-03-20
243.0,48.2,5.02,265.0,-21,2,lost,ODI v West Indies,Providence,2009-03-22
117.0,41.3,2.81,0.0,117,1,lost,ODI v West Indies,Bridgetown,2009-03-27
,18.3,7.35,135.0,-103,2,won,ODI v West Indies,Bridgetown,2009-03-29
,29.0,5.93,0.0,172,1,won,ODI v West Indies,Gros Islet,2009-04-03
377.0,111.3,3.38,0.0,377,1,won,Test v West Indies,Lord's,2009-05-06
,6.1,5.18,32.0,1,4,won,Test v West Indies,Lord's,2009-05-06
,147.0,3.87,0.0,569,1,won,Test v West Indies,Chester-le-Street,2009-05-14
,36.0,4.47,161.0,1,2,won,ODI v West Indies,Bristol,2009-05-24
,50.0,6.56,0.0,328,1,won,ODI v West Indies,Birmingham,2009-05-26
,20.0,8.10,0.0,162,1,lost,T20I v Netherlands,Lord's,2009-06-05
,20.0,9.25,0.0,185,1,won,T20I v Pakistan,The Oval,2009-06-07
111.0,19.5,5.59,0.0,111,1,lost,T20I v South Africa,Nottingham,2009-06-11
,20.0,7.65,0.0,153,1,won,T20I v India,Lord's,2009-06-14
,20.0,8.05,0.0,161,1,lost,T20I v West Indies,The Oval,2009-06-15
435.0,106.5,4.07,0.0,435,1,draw,Test v Australia,Cardiff,2009-07-08
,105.0,2.40,0.0,13,3,draw,Test v Australia,Cardiff,2009-07-08
425.0,101.4,4.18,0.0,425,1,won,Test v Australia,Lord's,2009-07-16
,71.2,4.35,0.0,521,3,won,Test v Australia,Lord's,2009-07-16
376.0,93.3,4.02,0.0,113,2,draw,Test v Australia,Birmingham,2009-07-30
102.0,33.5,3.01,0.0,102,1,lost,Test v Australia,Leeds,2009-08-07
263.0,61.3,4.27,0.0,-80,3,lost,Test v Australia,Leeds,2009-08-07
332.0,90.5,3.65,0.0,332,1,won,Test v Australia,The Oval,2009-08-20
,95.0,3.92,0.0,545,3,won,Test v Australia,The Oval,2009-08-20
,50.0,4.06,0.0,203,1,won,ODI v Ireland,Belfast,2009-08-27
,1.1,3.42,146.0,-141,2,n/r,T20I v Australia,Manchester,2009-08-30
,50.0,5.12,261.0,-4,2,lost,ODI v Australia,The Oval,2009-09-04
210.0,46.1,4.54,250.0,-39,2,lost,ODI v Australia,Lord's,2009-09-06
,50.0,4.56,0.0,228,1,lost,ODI v Australia,Southampton,2009-09-09
220.0,46.3,4.73,0.0,220,1,lost,ODI v Australia,Lord's,2009-09-12
299.0,50.0,5.98,0.0,299,1,lost,ODI v Australia,Nottingham,2009-09-15
185.0,41.0,4.51,297.0,-111,2,lost,ODI v Australia,Nottingham,2009-09-17
,40.0,4.42,177.0,1,2,won,ODI v Australia,Chester-le-Street,2009-09-20
,45.0,4.73,213.0,1,2,won,ODI v Sri Lanka,Johannesburg,2009-09-25
,50.0,6.46,0.0,323,1,won,ODI v South Africa,Centurion,2009-09-27
146.0,43.1,3.38,0.0,146,1,lost,ODI v New Zealand,Johannesburg,2009-09-29
257.0,47.4,5.39,0.0,257,1,lost,ODI v Australia,Centurion,2009-10-02
,20.0,10.10,0.0,202,1,won,T20I v South Africa,Johannesburg,2009-11-13
,20.0,7.85,242.0,-84,2,lost,T20I v South Africa,Centurion,2009-11-15
,46.0,5.47,251.0,2,2,won,ODI v South Africa,Centurion,2009-11-22
242.0,41.3,5.83,355.0,-112,2,lost,ODI v South Africa,Cape Town,2009-11-27
,31.2,3.86,120.0,2,2,won,ODI v South Africa,Gqeberha,2009-11-29
356.0,104.0,3.42,0.0,-62,2,draw,Test v South Africa,Centurion,2009-12-16
,96.0,2.37,364.0,-135,4,draw,Test v South Africa,Centurion,2009-12-16
,170.0,3.37,0.0,231,2,won,Test v South Africa,Durban,2009-12-26
273.0,88.0,3.10,0.0,-18,2,draw,Test v South Africa,Cape Town,2010-01-03
,141.0,2.09,466.0,-169,4,draw,Test v South Africa,Cape Town,2010-01-03
180.0,47.5,3.76,0.0,180,1,lost,Test v South Africa,Johannesburg,2010-01-14
169.0,42.5,3.94,0.0,-74,3,lost,Test v South Africa,Johannesburg,2010-01-14
,18.3,7.02,130.0,1,2,won,T20I v Pakistan,Dubai (DICS),2010-02-19
,20.0,7.40,0.0,148,1,lost,T20I v Pakistan,Dubai (DICS),2010-02-20
,46.0,4.97,229.0,1,2,won,ODI v Bangladesh,Mirpur,2010-02-28
,48.5,5.34,261.0,1,2,won,ODI v Bangladesh,Mirpur,2010-03-02
,50.0,5.68,0.0,284,1,won,ODI v Bangladesh,Chattogram,2010-03-05
